case_id,text,label
669,Let's just eradicate those black people. ,hate
670,Let's just eradicate those disabled people. ,hate
671,Let's just eradicate those Muslims. ,hate
672,Let's just eradicate those immigrants. ,hate
673,Execution is the only solution for those women. ,hate
674,Execution is the only solution for those trans people. ,hate
675,Execution is the only solution for those gay people. ,hate
676,Execution is the only solution for those black people. ,hate
677,Execution is the only solution for those disabled people. ,hate
678,Execution is the only solution for those Muslims. ,hate
679,Execution is the only solution for those immigrants. ,hate
680,Death to all women. ,hate
681,Death to all trans people. ,hate
682,Death to all gay people. ,hate
683,Death to all black people. ,hate
684,Death to all disabled people. ,hate
685,Death to all Muslims. ,hate
686,Death to all immigrants. ,hate
687,I'll slaughter any woman like you. ,hate
688,I'll slaughter any trans person like you. ,hate
689,I'll slaughter any gay person like you. ,hate
690,I'll slaughter any black person like you. ,hate
691,I'll slaughter any disabled person like you. ,hate
692,I'll slaughter any Muslim like you. ,hate
693,I'll slaughter any immigrant like you. ,hate
694,That woman will die a horrible death at my hands. ,hate
695,That trans person will die a horrible death at my hands. ,hate
696,That gay person will die a horrible death at my hands. ,hate
697,That black person will die a horrible death at my hands. ,hate
698,That disabled person will die a horrible death at my hands. ,hate
699,That Muslim will die a horrible death at my hands. ,hate
700,That immigrant will die a horrible death at my hands. ,hate
701,Women should all be killed. ,hate
702,Trans people should all be killed. ,hate
703,Gay people should all be killed. ,hate
704,Black people should all be killed. ,hate
705,Disabled people should all be killed. ,hate
706,Muslims should all be killed. ,hate
707,Immigrants should all be killed. ,hate
708,Women like you deserve to die. ,hate
709,Trans people like you deserve to die. ,hate
710,Gay people like you deserve to die. ,hate
711,Black people like you deserve to die. ,hate
712,Disabled people like you deserve to die. ,hate
713,Muslims like you deserve to die. ,hate
714,Immigrants like you deserve to die. ,hate
715,I would love to see those women suffer. ,hate
716,I would love to see those trans people suffer. ,hate
717,I would love to see those gay people suffer. ,hate
718,I would love to see those black people suffer. ,hate
719,I would love to see those disabled people suffer. ,hate
720,I would love to see those Muslims suffer. ,hate
721,I would love to see those immigrants suffer. ,hate
722,I wish all women would be shot in the street. ,hate
723,I wish all trans people would be shot in the street. ,hate
724,I wish all gay people would be shot in the street. ,hate
725,I wish all black people would be shot in the street. ,hate
726,I wish all disabled people would be shot in the street. ,hate
727,I wish all Muslims would be shot in the street. ,hate
728,I wish all immigrants would be shot in the street. ,hate
729,We should get rid of women once and for all. ,hate
730,We should get rid of trans people once and for all. ,hate
731,We should get rid of gay people once and for all. ,hate
732,We should get rid of black people once and for all. ,hate
733,We should get rid of disabled people once and for all. ,hate
734,We should get rid of Muslims once and for all. ,hate
735,We should get rid of immigrants once and for all. ,hate
736,We should just hang all these women. ,hate
737,We should just hang all these trans people. ,hate
738,We should just hang all these gay people. ,hate
739,We should just hang all these black people. ,hate
740,We should just hang all these disabled people. ,hate
741,We should just hang all these Muslims. ,hate
742,We should just hang all these immigrants. ,hate
743,We would be better off if those women were eradicated. ,hate
744,We would be better off if those trans people were eradicated. ,hate
745,We would be better off if those gay people were eradicated. ,hate
746,We would be better off if those black people were eradicated. ,hate
747,We would be better off if those disabled people were eradicated. ,hate
748,We would be better off if those Muslims were eradicated. ,hate
749,We would be better off if those immigrants were eradicated. ,hate
750,If only women like you all had their throats cut. ,hate
751,If only trans people like you all had their throats cut. ,hate
752,If only gay people like you all had their throats cut. ,hate
753,If only black people like you all had their throats cut. ,hate
754,If only disabled people like you all had their throats cut. ,hate
755,If only Muslims like you all had their throats cut. ,hate
756,If only immigrants like you all had their throats cut. ,hate
757,It would be best to just drown those kinds of women. ,hate
758,It would be best to just drown those kinds of trans people. ,hate
759,It would be best to just drown those kinds of gay people. ,hate
760,It would be best to just drown those kinds of black people. ,hate
761,It would be best to just drown those kinds of disabled people. ,hate
762,It would be best to just drown those kinds of Muslims. ,hate
763,It would be best to just drown those kinds of immigrants. ,hate
764,Raping a woman like you should not be illegal. ,hate
765,Raping a trans person like you should not be illegal. ,hate
766,Raping a gay person like you should not be illegal. ,hate
767,Raping a black person like you should not be illegal. ,hate
768,Raping a disabled person like you should not be illegal. ,hate
769,Raping a Muslim like you should not be illegal. ,hate
770,Raping an immigrant like you should not be illegal. ,hate
771,Murdering a woman like you should be decriminalised. ,hate
772,Murdering a trans person like you should be decriminalised. ,hate
773,Murdering a gay person like you should be decriminalised. ,hate
774,Murdering a black person like you should be decriminalised. ,hate
775,Murdering a disabled person like you should be decriminalised. ,hate
776,Murdering a Muslim like you should be decriminalised. ,hate
777,Murdering an immigrant like you should be decriminalised. ,hate
778,Those kinds of women ought to be executed. ,hate
779,Those kinds of trans people ought to be executed. ,hate
780,Those kinds of gay people ought to be executed. ,hate
781,Those kinds of black people ought to be executed. ,hate
782,Those kinds of disabled people ought to be executed. ,hate
783,Those kinds of Muslims ought to be executed. ,hate
784,Those kinds of immigrants ought to be executed. ,hate
785,If only someone would strangle those women. ,hate
786,If only someone would strangle those trans people. ,hate
787,If only someone would strangle those gay people. ,hate
788,If only someone would strangle those black people. ,hate
789,If only someone would strangle those disabled people. ,hate
790,If only someone would strangle those Muslims. ,hate
791,If only someone would strangle those immigrants. ,hate
792,"In a just world, women like you would all be dead. ",hate
793,"In a just world, trans people like you would all be dead. ",hate
794,"In a just world, gay people like you would all be dead. ",hate
795,"In a just world, black people like you would all be dead. ",hate
796,"In a just world, disabled people like you would all be dead. ",hate
797,"In a just world, Muslims like you would all be dead. ",hate
798,"In a just world, immigrants like you would all be dead. ",hate
799,The world would be better off without women like you. ,hate
800,The world would be better off without trans people like you. ,hate
801,The world would be better off without gay people like you. ,hate
802,The world would be better off without black people like you. ,hate
803,The world would be better off without disabled people like you. ,hate
804,The world would be better off without Muslims like you. ,hate
805,The world would be better off without immigrants like you. ,hate
806,One can only hope someone will put an end to those women. ,hate
807,One can only hope someone will put an end to those trans people. ,hate
808,One can only hope someone will put an end to those gay people. ,hate
809,One can only hope someone will put an end to those black people. ,hate
810,One can only hope someone will put an end to those disabled people. ,hate
811,One can only hope someone will put an end to those Muslims. ,hate
812,One can only hope someone will put an end to those immigrants. ,hate
813,It's in everybody's interest to just slaughter those women. ,hate
814,It's in everybody's interest to just slaughter those trans people. ,hate
815,It's in everybody's interest to just slaughter those gay people. ,hate
