ID,text,label,source_sheet
4644,"When you know better you do better! Hillary has done some mistakes and she has recognised them, is experienced...Trump on the other hand  does not recognize his business ethnic or should I say his unethical way of his screwing people so he he can get away with millions! Not showing his taxes returns says a lot. He will do the same to you people the middle pay his taxes while he pays 0 and his loopholes for billionaires...",hate,Accusations
76334,"The white man has never changed,any minority is subject to being bullied. They  will sign treaties that are worth noting more than the paper it's written on just ask the Indians in the Dakota state. They are simply vicious and cruel. Then they have the nerve to criticize other countries for human rights violations.",hate,Accusations
296496,"It's not individuals getting rich that are the problem, its the system. It's Companies. Companies that exploit people and just see them as labor to work and profit off

There are plenty of people that worked hard or were smart and earnt their wealth.",hate,Accusations
799,"Very hypocritical for AJ+ and other media outlets to report on this as though their fear mongering wasn't what scared this family and this little girl. 

The news has become an entertainment business: To get your ratings and your views you make the most sensationalized story you can - and you're hurting people in the process.",hate,Accusations
820,"aj+ supports only muslims and isis. prove me wrong. 
pro tip:you cant",hate,Accusations
994,aj+ stop with your lies and say to the world why this little terrorist held in prison,hate,Accusations
2101,"Wow, AJ+ once again portraying murdering muslim terrorists as the victims. Those poor Palestinian ""teens"" murdered four people and injured many more, including a toddler. You scumbags are not even trying to hide your raging antisemitism and islamist-apologetics.",hate,Accusations
3618,"Matobato is telling lies. AJ+, you could do better. Stop selling lies. Where's the credibility in your journalism? Is what you're doing an uneducated or bad journalism? Are you really educated enough to do this? Or you just love the money you get for this? 'Wag niyong hilahin pababa ang aming presidente at ang aming bansa. Research. You have to understand our language. Have you watched the full video of senate hearing?",hate,Accusations
3669,"Wow.. Thanks AJ+ for ruining your very own credibility by showing a one sided story. If this is a part of your propaganda to destroy our loved president, then you might just wanna go ahead and fys... It wont happen man... #DU30 #biased",hate,Accusations
3676,"THIS IS A FAKE WITNESS. proven and tested by the senators during the senatorial hearing. smh. AJ+ you are obviously paid for this to destroy our president's, worse our country's image. WHO ARE YOU????",hate,Accusations
5393,"90 minutes is barely enough time to conduct a debate between the people who have a chance to win. 

Including attention-seeking flakes with minuscule support simply muddies the waters we need to peer through to make the real choice. 

Why doesn't AJ+ busy itself with the lack of representative government in Qatar, rather than trying to screw up our republic all the time?",hate,Accusations
6622,"heavily biased reporting! wani was a TERRORIST who used social media to get youths to join him. thoroughly disappointed by AJ+. and if you are blind enough to ignore all the ""separatist rebels"" attacking the army then you definitely deserve being a part of pakistan and enjoy ""freedom"" there.",hate,Accusations
